Time,Mean_Speed_30_Turbine35,Power_Turbine35,Mean_Speed_30_Turbine37,Power_Turbine37,Mean_Speed_30_Turbine38,Power_Turbine38,Mean_Speed_30_Turbine39,Power_Turbine39,Mean_Speed_30_Turbine40,Power_Turbine40,Mean_Speed_30_Turbine41,Power_Turbine41,Mean_Speed_30_Turbine42,Power_Turbine42,Mean_Speed_30_Turbine43,Power_Turbine43,Mean_Speed_30_Turbine44,Power_Turbine44,Mean_Speed_30_Turbine45,Power_Turbine45,Mean_Speed_30_Turbine46,Power_Turbine46,Mean_Speed_30_Turbine47,Power_Turbine47,Mean_Speed_30_Turbine48,Power_Turbine48,Mean_Speed_30_Turbine49,Power_Turbine49,Mean_Speed_30_Turbine50,Power_Turbine50,Mean_Speed_30_Turbine51,Power_Turbine51,Mean_Speed_30_Turbine52,Power_Turbine52,Mean_Speed_30_Turbine54,Power_Turbine54,Mean_Speed_30_Turbine55,Power_Turbine55,Mean_Speed_30_Turbine56,Power_Turbine56,Mean_Speed_30_Turbine57,Power_Turbine57,Mean_Speed_30_Turbine58,Power_Turbine58,Mean_Speed_30_Turbine59,Power_Turbine59,Mean_Speed_30_Turbine60,Power_Turbine60
 2019-01-07 07:20:00,8.846666667,-12,8.791666667,1424.5,8.681666667,1458.166667,7.22,1111,7.715,1132,8.188333333,1349.166667,8.031666667,1310.333333,8.388333333,1497,7.693333333,1229.833333,7.37,1165.5,6.731666667,1138,7.32,1018.5,5.998333333,-9.166666667,7.321666667,1197.833333,7.366666667,1209.833333,7.198333333,1117,8.24,1165,7.186666667,999.8333333,6.853333333,926.3333333,7.05,828,7.163333333,837.5,6.56,807,7.243333333,500.8333333,7.336666667,1054.333333
 2019-01-07 08:20:00,9.223333333,-13,8.158333333,1311.166667,8.06,1255.333333,7.76,1342,6.83,158.5,8.11,1255.5,7.273333333,696.1666667,6.093333333,632.5,6.983333333,843.8333333,6.338333333,670.1666667,5.895,609.6666667,7.085,830.1666667,6.688333333,-12.16666667,6.39,625.8333333,6.56,788,6.358333333,706.5,6.793333333,698.6666667,6.42,698.8333333,7.351666667,-7.166666667,7.495,1088.333333,7.546666667,1020.333333,6.9,890.3333333,7.713333333,403.8333333,7.8,1241
 2019-01-07 09:20:00,11.334,-25.6,7.938333333,1558,8.321666667,1424.666667,7.655,1352,7.868333333,-6.5,8.563333333,1367.333333,6.68,664.1666667,5.161666667,423,7.583333333,1115,6.275,683.1666667,5.398333333,611,8.903333333,1607,8.056666667,-14.16666667,6.63,-20,6.858333333,920.6666667,6.16,579,6.126666667,577.8333333,5.855,569.1666667,7.583333333,-0.833333333,7.053333333,966.6666667,6.98,839.3333333,6.701666667,821.5,7.87,263.8333333,7.31,1176.166667
 2019-01-07 10:20:00,10.98,-21.66666667,6.825,760.1666667,6.428333333,673,7.311666667,1106.5,7.593333333,-8.666666667,6.678333333,695.5,5.735,351.5,5.291666667,325.1666667,6.871666667,747.5,5.486666667,341.1666667,4.24,298.3333333,7.451666667,929.3333333,6.451666667,-14.5,5.485,-14.83333333,5.611666667,532.1666667,5.575,484.5,5.723333333,367.3333333,5.553333333,348.1666667,8.041666667,-2.666666667,7.678333333,1123.833333,7.215,847,6.081666667,654.8333333,6.93,326.1666667,7.43,1005.5
 2019-01-07 11:20:00,8.605,-26,7.158333333,736.8333333,7.243333333,714.6666667,6.823333333,834,6.993333333,-8.666666667,7.078333333,695.8333333,5.746666667,374.1666667,5.276666667,318.3333333,6.288333333,584.1666667,5.556666667,349.6666667,4.755,304.3333333,6.55,491.3333333,6.161666667,-9.833333333,5.28,-15.16666667,6.231666667,496.8333333,5.181666667,383.1666667,5.821666667,329.1666667,5.01,347.3333333,6.511666667,-5.5,7.173333333,840.5,7.233333333,649.3333333,6.495,596.5,6.763333333,543.6666667,7.308333333,811.8333333
 2019-01-07 12:20:00,8.463333333,-26.66666667,8.233333333,1317.333333,8.598333333,1300,7.791666667,1306.166667,8.153333333,1346.666667,8.27,1185.333333,7.596666667,1066.833333,7.68,1101,7.738333333,1009.333333,7.068333333,589.8333333,6.168333333,753.6666667,7.075,735,6.735,546.8333333,7.326666667,-13.5,7.6,1007.666667,7.198333333,1065.666667,7.188333333,768.6666667,6.665,666.3333333,7.445,-10.5,8.438333333,1387.833333,8.241666667,1412.333333,7.521666667,1238.833333,7.466666667,1145,8.005,1356.166667
 2019-01-07 13:20:00,7.046666667,-26.33333333,8.073333333,1398.166667,8.048333333,1343.166667,7.296666667,1408.666667,7.5,1269.5,7.718333333,1253.666667,8.09,1429.333333,8.39,1489.333333,8.238333333,1356,7.86,1291.166667,6.975,1165.333333,8.01,1188.166667,7.356,345.6,7.755,401.8333333,8.323333333,1397.5,7.97,1535.5,7.803333333,1182,7.723333333,1225.333333,7.686666667,-11.66666667,7.82,1293.666667,7.876666667,1424.333333,8.208333333,1552.833333,7.948333333,1379.166667,8.061666667,1524
 2019-01-07 14:20:00,6.62,-28,6.94,944.5,7.405,988.8333333,6.571666667,807.5,7.135,906.3333333,6.428333333,697.3333333,7.67,1075.5,7.411666667,916.1666667,8.136666667,1119.833333,7.608333333,1048.166667,6.788333333,1116.166667,7.498333333,1044,7.515,1058.833333,7.735,1145.166667,7.323333333,1063.333333,7.156666667,1164.166667,7.561666667,1008.666667,7.41,962.6666667,6.253333333,-10.5,6.981666667,889.3333333,6.886666667,862.8333333,6.838333333,987.8333333,6.925,910.3333333,6.811666667,886.5
 2019-01-07 15:20:00,5.711666667,-23.5,6.978333333,710.8333333,6.716666667,724.6666667,6.136666667,588.1666667,6.051666667,539.6666667,6.266666667,619.1666667,6.635,701,6.005,-0.666666667,6.95,725,6.213333333,674.3333333,5.738333333,603.6666667,6.596666667,588.1666667,6.06,551,6.441666667,778.3333333,6.71,732,6.818333333,852,6.736666667,697.3333333,6.273333333,741.8333333,5.635,-10.5,5.808333333,527.1666667,6.241666667,553.1666667,5.86,560.8333333,6.665,717.1666667,5.978333333,600.8333333
 2019-01-07 16:20:00,6.548333333,-19.16666667,6.675,848.1666667,6.698333333,848.6666667,6.455,797.1666667,6.383333333,924.5,6.243333333,626.8333333,6.906666667,828,6.606666667,779,6.803333333,812.5,6.665,774.5,6.035,783.8333333,6.708333333,731.6666667,6.087626032,258.5569734,6.838333333,861.1666667,6.998333333,870.1666667,6.563333333,805.5,6.741666667,717.8333333,6.461666667,738.5,6.476666667,-9.5,6.295,816.3333333,6.66,836.3333333,6.241666667,861.5,6.566666667,729.3333333,6.206666667,804.5
 2019-01-07 17:20:00,6.483333333,-22.83333333,6.668333333,904,6.935,878.5,6.34,860,6.31,718.8333333,6.708333333,801,7.128333333,829.3333333,7.165,993.1666667,7.275,932.6666667,6.483333333,792.5,6.398333333,881.8333333,7.03,807.5,6.130242343,-17.29472761,6.361666667,780.8333333,6.768333333,820.5,6.611666667,851.3333333,6.751666667,860,6.663333333,792,6.635,559.3333333,6.676666667,815.5,6.818333333,849.8333333,6.693333333,795.3333333,6.653333333,896.3333333,6.506666667,822.3333333
 2019-01-07 18:20:00,6.288333333,-24,6.843333333,943.1666667,6.976666667,863.6666667,6.621666667,829,6.598333333,834.1666667,6.92,883.5,7.235,845.6666667,7.163333333,957.5,7.141666667,961.5,7,897.3333333,6.131666667,896.6666667,6.786666667,853.3333333,6.179045638,-202.8249154,6.735,899,6.945,896.8333333,6.983333333,927,6.83,856.3333333,6.696666667,823.8333333,7.48,-8.5,6.601666667,769.5,6.841666667,820.8333333,6.901666667,824.3333333,7.201666667,905.3333333,6.408333333,764.3333333
 2019-01-07 19:20:00,6.17,-24,6.605,603.1666667,6.265,541.1666667,6.126666667,575.5,5.885,549.1666667,6.21,578.8333333,6.568333333,582.8333333,6.841666667,678,7.098333333,695.8333333,6.58,677,5.863333333,614.8333333,6.648333333,609.5,6.225232622,-224.3034021,6.538333333,690.6666667,6.921666667,725.1666667,6.72,772,6.76,620,6.846666667,713,5.963333333,69.66666667,6.193333333,614.1666667,6.658333333,645.8333333,5.946666667,495.6666667,6.06,545.3333333,6,497.8333333
 2019-01-07 20:20:00,7.263333333,-24.83333333,8.751666667,1746.333333,8.525,1840.333333,8.165,1814.5,8.04,1642.5,8.568333333,1644.166667,8.225,1343.166667,7.893333333,1303.5,7.53,1286.666667,7.133333333,993.8333333,7.478333333,1395.833333,7.386666667,1065.5,6.26,-8,7.936666667,1504.666667,8.183333333,1488.333333,7.68,1377.166667,7.901666667,1167.166667,7.97,1311.166667,8.078333333,1486.5,8.611666667,1757.166667,8.05,1555.333333,8.158333333,1583.166667,8.355,1643.333333,8.34,1811.833333
 2019-01-07 21:20:00,7.735,-18.66666667,8.923333333,1580,8.343333333,1505.333333,7.828333333,1543.5,8.176666667,1524.5,8.541666667,1548,8.438333333,1501.833333,7.911666667,1458.666667,7.935,1427,8.473333333,1471.833333,7.528333333,1504.666667,8.056666667,1226,6.275,746.5,8.356666667,1738.666667,8.728333333,1755.166667,8.22,1676.166667,7.615,1124.666667,8.193333333,1457,8.136666667,1625.333333,8.333333333,1443.166667,8.02,1468.333333,8.256666667,1519.5,7.853333333,1356,8.423333333,1699.166667
 2019-01-07 22:20:00,6.921666667,-26.5,8.191666667,1363.333333,7.478333333,1087.833333,7.233333333,1175.666667,7.648333333,1203.666667,8.236666667,1317.5,8.01,1285.166667,8.073333333,1303.5,7.865,1120.833333,7.31,1029.666667,7.431666667,1307,7.855,1146.333333,7.488333333,1169.5,8.051666667,1382,8.155,1306.833333,7.673333333,1296,7.716666667,1097.833333,7.898333333,1252.333333,6.936666667,984.6666667,7.475,1166.833333,7.851666667,1217.5,6.615,879.3333333,7.685,1073.666667,6.811666667,945.5
 2019-01-07 23:20:00,6.933333333,-20.16666667,8.176666667,1326.666667,7.058333333,839.1666667,7.206666667,1162.666667,7.201666667,1142,7.69,1142,8.278333333,1466.833333,7.543333333,1282.5,7.433333333,1039.666667,8.205,1401.833333,7.078333333,1322.666667,7.985,1325.333333,7.458333333,1203.833333,7.353333333,1139.333333,7.451666667,1109.666667,7.195,1060.333333,8.34,1382.166667,7.743333333,1266,7.341666667,1123.5,7.196666667,1124.166667,7.6,1177,6.371666667,839.5,7.145,925,6.351666667,815.3333333
 2019-01-08 00:20:00,7.156666667,-23.16666667,8.108333333,1286.166667,7.136666667,971,7.136666667,1149.5,7.636666667,1266.5,7.638333333,1157.166667,7.985,1285.333333,8.243333333,1571.666667,7.995,1371.166667,7.436666667,1155.333333,7.195,1149.5,8.3,1451.833333,7.725,1204.166667,7.078333333,1123.333333,7.706666667,1301,7.513333333,1328.166667,6.951666667,956,6.698333333,848.5,7.56,1360.166667,7.585,1283.666667,7.658333333,1263,8.075,1381.666667,6.893333333,1000,7.33,1211.333333
 2019-01-08 01:20:00,7.618333333,-21,8.165,1441,7.851666667,1472.666667,8.126666667,1504.833333,7.523333333,1491.333333,7.28,1163.333333,8.58,1630.5,8.205,1621.5,8.231666667,1507.5,7.991666667,1428,7.113333333,1404,8.716666667,1682.5,7.808333333,1472.833333,7.828333333,1515.833333,7.941666667,1496.833333,7.98,1586.666667,8.488333333,1518.833333,8.013333333,1383.166667,7.45,1302.333333,7.385,1268.833333,7.608333333,1168.833333,7.513333333,1236.166667,7.113333333,1171.166667,7.623333333,1459.166667
 2019-01-08 02:20:00,7.691666667,-19,8.71,1893.666667,8.75,2031.5,7.788333333,1611.5,8.191666667,1705.333333,7.551666667,1521.166667,8.876666667,2032.833333,8.923333333,2042.833333,8.703333333,1930.666667,8.991666667,2151.333333,8,2097,8.823333333,2042.833333,8.6,1725.166667,8.481666667,1974.5,8.56,1882.666667,8.448333333,1916.666667,9.03,1819.166667,8.65,1966.666667,7.29,1369.5,7.823333333,1278.666667,7.481666667,1214.166667,7.536666667,1204.166667,7.651666667,1133.666667,8.058333333,1576.5
 2019-01-08 03:20:00,7.131666667,-24,8.658333333,1848,8.145,1528.666667,7.978333333,1448.166667,7.49,1161.166667,7.698333333,1357.5,8.306666667,1652.5,8.638333333,1880.666667,8.481666667,1731.833333,9.215,2174.833333,8.008333333,1886.5,8.656666667,2029,7.748333333,1292.333333,8.698333333,1883.666667,8.023333333,1432.5,7.301666667,1341.166667,8.683333333,1708.5,8.438333333,1618.166667,7.185,1100.166667,7.166666667,1000.833333,7.285,1046.833333,7.151666667,1066.333333,6.66,890.3333333,7.641666667,1282.5
 2019-01-08 04:20:00,6.893333333,-20.66666667,7.521666667,1525.833333,7.946666667,1435.333333,7.466666667,1295.666667,7.15,1233.5,7.948333333,1173.833333,7.473333333,1245.5,7.755,1546.666667,8.493333333,1592.333333,7.965,1364,7.621666667,1615.166667,7.906666667,1395.166667,7.31,1062,7.183333333,1174.833333,7.581666667,1205.833333,6.915,1044.5,8.058333333,1337.666667,7.31,1157.166667,6.82,1099.833333,7.295,1003,7.863333333,1228.166667,7.945,1252.666667,7.54,1100.5,7.373333333,1267.166667
 2019-01-08 05:20:00,5.788333333,-19.83333333,6.495,604.5,6.218333333,575.1666667,5.848333333,521.6666667,6.026666667,571.3333333,6.471666667,654.8333333,6.88,624.6666667,6.691666667,660.5,6.738333333,864.8333333,6.733333333,730,6.453333333,871.1666667,7.205,917,5.345,-8.833333333,6.033333333,494.8333333,6.585,622.6666667,6.03,597.8333333,6.99,704.5,6.893333333,784.3333333,5.666666667,110.6666667,6.225,573.8333333,6.313333333,536.8333333,6.255,657.5,6.315,606,6.066666667,659.8333333
 2019-01-08 06:20:00,5.963333333,-24.83333333,6.71,923.5,6.648333333,827.3333333,6.163333333,706.6666667,6.931666667,791.1666667,6.763333333,772,7.051666667,811,6.975,898,7.696666667,1259.833333,6.968333333,949,6.73,1105,7.806666667,919.8333333,6.218333333,266.5,6.62,710.8333333,7.405,991.8333333,7,946.5,7.263333333,846.5,7.203333333,1088.833333,6.61,275.1666667,6.886666667,839.1666667,7.063333333,755.3333333,6.736666667,839.6666667,7.046666667,786,6.848333333,876
 2019-01-08 07:20:00,5.85,-20.5,6.773333333,862.3333333,6.465,633.1666667,5.775,516,5.958333333,550,6.228333333,607.1666667,6.726666667,719.1666667,7.298333333,1123.5,6.823333333,949.5,6.788333333,768.3333333,6.948333333,1124,7.485,1139,5.915,451.1666667,6.18,585.3333333,6.526666667,709.5,6.353333333,756.8333333,6.965,752.5,6.848333333,811,6.056666667,364,6.338333333,641.1666667,6.443333333,565.8333333,6.338333333,638.5,6.551666667,636.8333333,6.365,713
 2019-01-08 08:20:00,6.48,-12.5,7.116666667,922,6.805,816.8333333,6.685,886.8333333,7.5,1129.833333,6.735,582.6666667,6.9,852.6666667,7.178333333,1005.166667,7.776666667,1256.666667,7.353333333,1018.5,6.941666667,1154.5,7.736666667,1430.5,6.695,729.5,7.116666667,918.3333333,7.241666667,994.3333333,6.83,890.6666667,7.268333333,942.5,7.113333333,1009.333333,7.741666667,-7,7.141666667,913.3333333,7.203333333,948.1666667,7.416666667,1042.833333,7.593333333,1109.333333,7.266666667,1105.833333
 2019-01-08 09:20:00,6.84,-18.33333333,8.401666667,1726.5,7.798333333,1411.5,7.308333333,1298,7.901666667,1528.166667,8.136666667,-4,8.65,1869.666667,8.026666667,1632.833333,8.511666667,1848.166667,8.515,1724.166667,8.07,1916.166667,8.396666667,1754.333333,7.753333333,1267.833333,7.71,1408.333333,7.811666667,1362.666667,7.903333333,1539.833333,8.251666667,1414.666667,8.013333333,1442.666667,9.071666667,-5.666666667,7.516666667,1229.666667,8.086666667,1317.5,7.528333333,1353.5,8.253333333,1499.166667,8.221666667,1544.166667
 2019-01-08 10:20:00,7.96,-21.33333333,8.323333333,1742.333333,8.725,1847.666667,8.011666667,1546.5,7.956666667,1636.666667,8.898333333,-2,8.675,1837.833333,9.23,2128.5,8.91,1826.333333,9.02,1992.833333,8.12,1959.666667,8.76,1810.5,8.005,1474.5,8.29,1671.333333,8.52,1569,8.111666667,1480.333333,9.033333333,1935,7.94,1250.833333,9.036666667,-5.166666667,8.115,1473.5,8.036666667,1414.833333,7.833333333,1484.5,8.36,1500.333333,8.348333333,1610
 2019-01-08 11:20:00,7.251666667,-24.83333333,8.503333333,1881.833333,8.366666667,1484.166667,7.598333333,1372.833333,7.725,1295.666667,7.115,-2.833333333,8.783333333,1689.5,8.501666667,1621.833333,9.855,2216.166667,8.301666667,1711,8.496666667,2036.166667,9.193333333,2006,6.486666667,877,7.63,1284,7.605,1073.333333,7.485,1230,8.965,1597,7.663333333,1243.166667,8.866666667,-5.666666667,8.003333333,1306,7.688333333,1106.5,7.743333333,1303,8.418333333,1347.166667,8.18,1544.5
 2019-01-08 12:20:00,6.733333333,-27,8.416666667,1491.333333,7.836666667,1242.833333,7.22,1227.166667,7.833333333,1239.5,7.006666667,-3.5,8.311666667,1441.333333,8.276666667,1519.666667,8.275,1523.166667,7.963333333,1354.333333,7.75,1551.5,8.92,1773.333333,6.751666667,795.3333333,7.516666667,1145.833333,7.47,1029.166667,7.138333333,948.6666667,8.241666667,1234.833333,7.51,1052.166667,8.303333333,-6.833333333,7.118333333,977,7.686666667,1144.333333,7.52,1157.333333,7.525,1014.5,7.87,1189.333333
 2019-01-08 13:20:00,6.666666667,-22,7.971666667,1121.666667,7.488333333,998.3333333,7.135,1062.333333,7.286666667,1179,6.706666667,-3.166666667,7.428333333,896.6666667,7.828333333,1091.5,7.945,1221.5,7.25,757.8333333,7.303333333,1234.666667,7.786666667,935.5,6.353333333,705.3333333,7.165,1035.166667,6.648333333,724.5,6.718333333,818,7.641666667,1023.333333,6.696666667,805.3333333,8.321666667,-5.833333333,7.221666667,916.3333333,7.44,917.3333333,7.013333333,832.5,7.165,927,7.263333333,1003.666667
 2019-01-08 14:20:00,7.336666667,-7.666666667,8.455,1460.333333,8.051666667,1421.333333,7.32,1300.166667,7.82,1279,7.646666667,-5,8.606666667,1645.166667,8.806666667,1788.666667,8.411666667,1700.5,8.416666667,1610,8.306666667,1814.5,8.843333333,-17,7.828333333,1008.333333,8.11,1462.5,8,1257.333333,7.696666667,1351.666667,8.693333333,1532,8.066666667,1413.166667,7.798333333,1374.666667,7.871666667,1222,7.57,1158.333333,7.116666667,1128.666667,7.923333333,1252.666667,7.67,1226.5
 2019-01-08 15:20:00,8.336666667,-17,9.24,2430.833333,9.435,2330.166667,9.106666667,2311.166667,8.49,1812.333333,8.28,834.8333333,8.971666667,2165.5,9.7,2445.166667,9.176666667,2299.5,9.006666667,2265.5,9.883333333,2947.833333,8.955,1846.666667,7.195,1296.666667,8.871666667,2164,8.621666667,1750.666667,8.855,2023.833333,9.62,2363.5,8.94,1921.833333,8.018333333,1716,9.065,1976.833333,8.246666667,1687.166667,8.62,1899.666667,9.113333333,1851.166667,8.433333333,1717.166667
 2019-01-08 16:20:00,8.31,-22.5,8.545,1859.166667,8.05,1485.833333,8.401666667,1910,7.856666667,1574.166667,8.77,1699.333333,8.09,1553,8.63,2057.666667,8.503333333,1600.833333,8.75,2006.5,8.933333333,2505.5,8.948333333,2253.5,7.181666667,1155.166667,8.841666667,1941.333333,8.175,1542.166667,8.28,2027,9.13,1930.833333,8.795,2038.333333,7.926666667,1738.333333,8.303333333,1820.333333,8.255,1546.166667,7.988333333,1075.166667,7.926666667,1440.833333,8.366666667,1787.333333
 2019-01-08 17:20:00,10.24,-24.33333333,10.98166667,3440.333333,10.48333333,3070.666667,10.57333333,3405.833333,10.245,3146.333333,9.693333333,2033.333333,9.563333333,2630.5,10.61666667,3267.166667,10.87833333,3455.833333,9.825,1338.166667,9.503333333,3080.833333,9.815,2961.833333,10.39166667,3181,10.43333333,3255.333333,9.95,2675.833333,9.57,2742.666667,10.035,2918,9.926666667,2631.5,9.745,2928,9.085,2378.666667,10.22,2845.666667,9.656666667,2714.166667,8.93,2248.5,9.711666667,2794
 2019-01-08 18:20:00,8.286666667,-23.5,11.65,3635.5,10.845,2936,9.84,2971.666667,9.986666667,3222.666667,10.27833333,2031,10.76833333,3515,11.385,3734.666667,11.425,3702.833333,11.50333333,3791.5,10.61833333,3129.833333,10.69166667,3401.333333,9.42,2717.833333,10.82666667,3477.5,10.64,3233.5,9.711666667,2998,11.15833333,3514.833333,10.91666667,3353.666667,9.536666667,2797.333333,9.835,2833.666667,9.016666667,2401,9.858333333,2862.833333,9.24,2448.333333,10.24,3025.833333
 2019-01-08 19:20:00,9.515,-23.83333333,12.41,3975.166667,11.31,3711,10.58833333,3695.333333,11.44666667,3901.166667,10.37666667,2023.666667,11.42333333,3865.833333,11.79833333,4015.166667,11.7,3823.333333,11.765,3988,10.69833333,3221.333333,11.73666667,3820.333333,10.95,3543.833333,11.96333333,4003,11.47666667,3747,11.32166667,3663.166667,11.75666667,3864.666667,10.825,3353,10.695,3665.833333,11.21,3543,10.1,3101.333333,10.42333333,2836.5,10.04666667,3146.333333,11.16,3796
 2019-01-08 20:20:00,10.07333333,-24.66666667,11.485,3302.833333,10.67166667,3224.333333,9.838333333,2835.333333,8.913333333,2477.5,9.313333333,2030.833333,10.03833333,3173.666667,10.08,2508.166667,10.21,3168.166667,10.9,3542.166667,9.828333333,3413.5,11.03,2548.666667,8.615,2078.833333,9.816666667,2916,9.63,2777,10.12166667,3019,10.71,3255.666667,9.646666667,2653.333333,9.015,2392.833333,8.925,2241.333333,9.525,2672.833333,9.591666667,2617,9.79,2806.833333,9.656666667,2722.166667
 2019-01-08 21:20:00,9.081666667,-21.5,10.785,2949.333333,10.00666667,2946.666667,9.601666667,2855.166667,8.868333333,2641.166667,9.095,1842,9.931666667,2823.5,10.74166667,3417.833333,10.275,3079.333333,10.425,3346.666667,9.045,2728.666667,10.27666667,3147,9.756666667,2657.833333,10.12333333,3019.166667,10.74333333,3395.666667,8.898333333,1889.166667,11.10333333,3341.5,10.095,2994.666667,9.428333333,2633.833333,9.518333333,2630.833333,9.76,2568.5,9.776666667,2784,9.533333333,2714,10.18333333,3070
 2019-01-08 22:20:00,8.75,-18,11.01166667,3176.166667,9.616666667,2753.166667,8.988333333,2532.5,8.525,2325.333333,9.873333333,1977.666667,9.583333333,2777.833333,10.495,3095,9.655,2880,10.27333333,3043.5,9.838333333,3147,9.863333333,2898.833333,8.515,2193,9.155,1131,9.806666667,2948.333333,9.671666667,2801.166667,10.53333333,3021.166667,9.935,2723.666667,8.935,2295.833333,9.325,2309.833333,9.181666667,2387.666667,9.505,2532.5,9.265,2314.333333,9.485,2738
 2019-01-08 23:20:00,6.77,-18.33333333,7.598333333,1017.833333,7.055,977,6.87,953.3333333,6.723333333,1006,7.086666667,1044.166667,7.475,1226.833333,7.293333333,1102.5,7.633333333,1269,7.736666667,1496.666667,7.298333333,1493.333333,7.973333333,1591.666667,7.012,839.4,7.158333333,1160.666667,7.803333333,1418.666667,7.283333333,1242.5,8.293333333,1483,7.49,1191.833333,6.963333333,969.6666667,6.72,810.1666667,7.361666667,1055.666667,6.766666667,929.3333333,6.765,920.3333333,6.938333333,1048.333333
 2019-01-09 00:20:00,6.26,-22,6.711666667,775.8333333,6.84,864.6666667,6.331666667,817.1666667,5.886666667,730,6.92,847,6.776666667,849.3333333,6.686666667,843.6666667,7.408333333,998.6666667,6.828333333,749.3333333,6.453333333,940.1666667,7.328333333,1045,6.415,663.6666667,6.605,825.6666667,6.646666667,885.3333333,6.746666667,972.1666667,7.216666667,959.8333333,6.648333333,740.1666667,6.241666667,720,6.093333333,645.5,7.065,824.8333333,6.23,588,6.558333333,708.3333333,5.93,571.3333333
 2019-01-09 01:20:00,5.92,-21,7.055,1063.5,7.065,965.1666667,6.521666667,844.8333333,6.693333333,856.3333333,6.715,892.6666667,6.9,844.1666667,7.203333333,1028.166667,7.12,1030.666667,6.93,961,6.401666667,1039.333333,7.363333333,1130.166667,6.326666667,720.8333333,6.838333333,1027.5,6.953333333,860.1666667,6.463333333,828.3333333,7.22,1092.666667,7.16,922.8333333,6.561666667,755.8333333,6.325,717.1666667,6.841666667,776.8333333,5.943333333,635.5,7.043333333,939.5,6.665,890.1666667
 2019-01-09 02:20:00,7.173333333,-18.83333333,7.765,1179,7.56,1278,6.885,1133.833333,7.41,1265.333333,7.313333333,1043.666667,7.368333333,1176.166667,7.455,1189.333333,7.16,1227.333333,7.835,1281.333333,6.946666667,1231,7.653333333,1296.666667,7.141666667,938.6666667,7.13,1134.5,7.683333333,1140.666667,6.835,927.5,7.698333333,1153.166667,7.09,1127.666667,6.736666667,1008.166667,6.935,930.6666667,6.773333333,827.3333333,6.383333333,861.1666667,6.94,1007.5,7.178333333,1137.666667
 2019-01-09 03:20:00,7.328333333,-21.66666667,8.433333333,1209.833333,7.493333333,1150,6.831666667,1119,7.235,986,7.238333333,999,7.438333333,1136.5,7.995,1510,8.056666667,1510.166667,8.103333333,1549.833333,7.29,1496,8.058333333,1632.666667,6.871666667,854.3333333,7.038333333,1055.166667,7.551666667,1273.5,7.073333333,1267.333333,7.901666667,1375.833333,7.406666667,1266.833333,7.066666667,1129.5,7.085,984.6666667,6.703333333,741.3333333,6.721666667,898.3333333,6.765,842.6666667,7.55,1307
 2019-01-09 04:20:00,6.678333333,-18.5,8.023333333,1264,7.5,1117.5,7.051666667,1035.166667,6.491666667,862.3333333,7.036666667,1024.833333,7.931666667,1417,8.326666667,1610.166667,8.273333333,1487.833333,8.343333333,1577.166667,7.355,1510.166667,8.028333333,1514.833333,6.745,846,6.97,1216.833333,7.066666667,1087,7.421666667,1213.333333,7.82,1242.666667,7.63,1140.666667,6.933333333,882.8333333,6.518333333,777,6.68,781.3333333,6.755,920,6.73,894.3333333,6.623333333,901.8333333
 2019-01-09 05:20:00,6.366666667,-22.16666667,7.44,1011.833333,7.278333333,998.6666667,6.715,999.1666667,6.761666667,868.3333333,7.813333333,1038.333333,7.115,942.5,7.253333333,1108.833333,7.023333333,985.1666667,7.415,1065,6.276666667,970.5,7.118333333,982.5,6.831666667,844.6666667,6.921666667,983,7.095,1000,6.695,900,7.64,1129.666667,6.865,856.1666667,6.801666667,932.5,6.936666667,928.5,7.16,932.8333333,6.843333333,935.6666667,6.831666667,843.3333333,6.74,949.8333333
 2019-01-09 06:20:00,6.193333333,-18.83333333,7.243333333,879.1666667,6.693333333,772.3333333,6.471666667,848.3333333,6.416666667,887.3333333,7.088333333,909.1666667,6.938333333,815.3333333,7.088333333,988.1666667,7.07,963.5,7.033333333,944.1666667,6.303333333,868.6666667,7.398333333,1088.666667,6.073333333,328.3333333,6.728333333,828.3333333,7.486666667,912.8333333,6.683333333,870.5,7.298333333,975.8333333,6.761666667,896,6.598333333,803,7.135,966.8333333,6.796666667,824.3333333,6.753333333,948.5,6.763333333,887.3333333,6.585,855.5
 2019-01-09 07:20:00,6.903333333,-23,8.516666667,1434.833333,7.353333333,1203.5,6.851666667,1121.5,6.761666667,1060,7.583333333,1229.5,7.57,1123.166667,7.573333333,1449.833333,7.875,1461,8.06,1334.166667,6.955,1288.5,8.198333333,1510.833333,6.685,972.3333333,7.328333333,1130.666667,7.208333333,1128.166667,6.773333333,1011.166667,7.725,1177.833333,7.276666667,1099.833333,6.961666667,1036.833333,7.058333333,1151.833333,7.176666667,1089.166667,7.441666667,1179,7.34,1159.833333,7.401666667,1236.5
 2019-01-09 08:20:00,7.333333333,-15.83333333,8.895,1564.833333,8.566666667,1716.666667,7.715,1546,7.628333333,1364.666667,7.731666667,1287.5,8.106666667,1495.166667,8.398333333,1741,8.593333333,1761.166667,7.976666667,1441,7.563333333,1542,8.141666667,1665,7.243333333,1240,7.791666667,1463.166667,8.273333333,1584.833333,7.808333333,1320.5,8.586666667,1647.833333,8.111666667,1451.333333,7.495,1312.666667,7.453333333,1200.166667,7.478333333,1184.666667,7.82,1427.833333,7.05,665.3333333,8.095,1560.666667
